Cell,Year,Month,VEG_1,VEG_2,VEG_3,VEG_4,VEG_5,VEG_6,VEG_7,VEG_8,VEG_9,VEG_10
14,2003,11,0,0,0.743,0,0.775,0.675,0.43875,0,0.232143,0
14,2003,12,0,0,0.558,0,0.51875,0.35,0.231875,0,0.0714286,0
14,2004,1,0,0,0.359,0,0.4125,0.6375,0.265,0,0.075,0
14,2004,2,0,0,0.376,0,0.416667,0.683333,0.204167,0,0.0666667,0
14,2004,3,0,0,0.424,0,0.4875,0.65,0.22125,0,0.0892857,0
14,2004,4,0,0,0.654,0,0.79375,0.925,0.2925,0,0.164286,0
14,2004,5,0,0,1.481,0,2.23125,1.6125,0.644375,0,0.389286,0
14,2004,6,0,0,2.68,0,3.8,2.95,1.39812,0,0.978571,0
14,2004,7,0,0,3.263,0,4.1,3.5875,1.79438,0,1.225,0
14,2004,8,0,0,3.006,0,3.6375,3.3,1.61688,0,1.00714,0
14,2004,9,0,0,1.96,0,2.23125,2.0875,1.00313,0,0.696429,0
14,2004,10,0,0,1.216,0,1.4,1.45,0.659167,0,0.557143,0
14,2004,11,0,0,0.783,0,0.825,0.825,0.500625,0,0.528571,0
14,2004,12,0,0,0.393,0,0.4625,0.3125,0.16875,0,0.289286,0
14,2005,1,0,0,0.355,0,0.3375,0.325,0.130625,0,0.2,0
14,2005,2,0,0,0.384,0,0.408333,0.4,0.13,0,0.190476,0
14,2005,3,0,0,0.469,0,0.55,0.425,0.243125,0,0.267857,0
14,2005,4,0,0,0.705,0,0.975,0.7375,0.378125,0,0.346429,0
14,2005,5,0,0,1.466,0,2.19375,1.5375,0.729375,0,0.478571,0
14,2005,6,0,0,2.552,0,3.40625,2.6125,1.44063,0,0.657143,0
14,2005,7,0,0,3.171,0,3.61875,3.45,1.92375,0,0.792857,0
14,2005,8,0,0,3,0,3.39375,3.05,1.83625,0,0.732143,0
14,2005,9,0,0,1.999,0,2.39375,1.85,1.15875,0,0.671429,0
14,2005,10,0,0,1.16,0,1.33333,1.4,0.720833,0,0.409524,0
14,2005,11,0,0,0.718,0,0.6625,0.625,0.44125,0,0.278571,0
14,2005,12,0,0,0.448,0,0.28125,0.1875,0.26,0,0.0892857,0
14,2006,1,0,0,0.487,0,0.2625,0.3375,0.284375,0,0.0892857,0
14,2006,2,0,0,0.488,0,0.341667,0.483333,0.264167,0,0.0857143,0
14,2006,3,0,0,0.466,0,0.45625,0.3375,0.25375,0,0.0857143,0
14,2006,4,0,0,0.651,0,0.83125,0.5875,0.305625,0,0.107143,0
14,2006,5,0,0,1.499,0,1.9625,1.9875,0.655,0,0.292857,0
14,2006,6,0,0,2.69,0,3.075,3.55,1.30625,0,0.678571,0
14,2006,7,0,0,3.179,0,3.51875,4.4375,1.69562,0,0.985714,0
14,2006,8,0,0,2.846,0,3.1375,3.9,1.505,0,0.914286,0
14,2006,9,0,0,1.683,0,2.21875,2.25,0.893125,0,0.635714,0
14,2006,10,0,0,0.921333,0,1.48333,1.58333,0.4925,0,0.538095,0
14,2006,11,0,0,0.595,0,0.9,1.0375,0.32625,0,0.325,0
14,2006,12,0,0,0.413,0,0.65625,0.475,0.143125,0,0.05,0
14,2007,1,0,0,0.316,0,0.49375,0.3,0.125,0,0.0541667,0
14,2007,2,0,0,0.350667,0,0.558333,0.366667,0.124167,0,0.0555556,0
14,2007,3,0,0,0.413,0,0.675,0.425,0.170625,0,0.1625,0
14,2007,4,0,0,0.643,0,1.1,0.7625,0.235625,0,0.170833,0
14,2007,5,0,0,1.634,0,2.6125,2.1875,0.633125,0,0.216667,0
14,2007,6,0,0,2.877,0,3.81875,3.45,1.46938,0,0.7875,0
14,2007,7,0,0,3.327,0,4,4.1375,1.86313,0,1.13333,0
14,2007,8,0,0,2.95,0,3.6,3.7125,1.61125,0,1.07917,0
14,2007,9,0,0,1.847,0,2.5875,2.175,0.93625,0,0.725,0
14,2007,10,0,0,1.08933,0,1.31667,1.38333,0.579167,0,0.461111,0
14,2007,11,0,0,0.695,0,0.78125,0.625,0.401875,0,0.366667,0
14,2007,12,0,0,0.457,0,0.5875,0.2625,0.15375,0,0.075,0
14,2008,1,0,0,0.408,0,0.3375,0.25,0.16125,0,0.0428571,0
14,2008,2,0,0,0.454667,0,0.391667,0.35,0.164167,0,0.052381,0
14,2008,3,0,0,0.45,0,0.55,0.35,0.180625,0,0.121429,0
14,2008,4,0,0,0.686,0,1.0125,0.6875,0.275,0,0.139286,0
14,2008,5,0,0,1.553,0,2.28125,1.6125,0.6325,0,0.253571,0
14,2008,6,0,0,2.8,0,3.58125,3.225,1.39187,0,0.871429,0
14,2008,7,0,0,3.342,0,3.86875,4.2625,1.84,0,1.15,0
14,2008,8,0,0,3.027,0,3.46875,3.8375,1.63438,0,0.964286,0
14,2008,9,0,0,2.044,0,2.6,2.4125,1.035,0,0.685714,0
14,2008,10,0,0,1.30267,0,1.66667,1.11667,0.609167,0,0.409524,0
14,2008,11,0,0,0.815,0,1.05625,0.65,0.349375,0,0.235714,0
14,2008,12,0,0,0.443,0,0.525,0.5125,0.16625,0,0.0607143,0
14,2009,1,0,0,0.364,0,0.45625,0.5,0.17125,0,0.0392857,0
14,2009,2,0,0,0.398667,0,0.541667,0.483333,0.171667,0,0.0428571,0
14,2009,3,0,0,0.445,0,0.6125,0.5375,0.185625,0,0.0892857,0
14,2009,4,0,0,0.668,0,0.9125,0.875,0.295625,0,0.117857,0
14,2009,5,0,0,1.373,0,1.78125,1.8,0.6675,0,0.228571,0
14,2009,6,0,0,2.567,0,3.03125,3.4625,1.24438,0,0.582143,0
14,2009,7,0,0,3.23,0,3.6375,4.1,1.60938,0,0.739286,0
14,2009,8,0,0,2.917,0,3.25625,3.5375,1.46875,0,0.675,0
14,2009,9,0,0,1.792,0,2.175,2.175,0.925625,0,0.517857,0
14,2009,10,0,0,0.936,0,1.275,1.15,0.533333,0,0.361905,0
14,2009,11,0,0,0.578,0,0.69375,0.8125,0.345,0,0.292857,0
14,2009,12,0,0,0.429,0,0.46875,0.5375,0.22,0,0.0892857,0
14,2010,1,0,0,0.388,0,0.4125,0.4125,0.245625,0,0.0714286,0
14,2010,2,0,0,0.377333,0,0.416667,0.4,0.1875,0,0.0714286,0
14,2010,3,0,0,0.424,0,0.525,0.4875,0.20375,0,0.139286,0
14,2010,4,0,0,0.605,0,0.90625,0.7875,0.284375,0,0.189286,0
14,2010,5,0,0,1.751,0,2.5875,2.425,0.810625,0,0.407143,0
14,2010,6,0,0,3.412,0,4.0125,4.1375,1.70375,0,1.06071,0
14,2010,7,0,0,3.852,0,4.23125,4.325,2.06,0,1.53214,0
14,2010,8,0,0,3.355,0,3.64375,3.8875,1.80125,0,1.45357,0
14,2010,9,0,0,1.935,0,2.375,2.45,1.01812,0,0.803571,0
14,2010,10,0,0,0.878667,0,1.25,1.18333,0.540833,0,0.514286,0
14,2010,11,0,0,0.569,0,0.84375,0.9625,0.370625,0,0.314286,0
14,2010,12,0,0,0.363,0,0.71875,0.8625,0.205625,0,0.192857,0
14,2011,1,0,0,0.336,0,0.59375,0.7125,0.21375,0,0.182143,0
14,2011,2,0,0,0.364,0,0.583333,0.733333,0.206667,0,0.161905,0
14,2011,3,0,0,0.404,0,0.6,0.6125,0.196875,0,0.142857,0
14,2011,4,0,0,0.575,0,0.9375,0.8875,0.24625,0,0.185714,0
14,2011,5,0,0,1.547,0,2.175,2.0625,0.654375,0,0.271429,0
14,2011,6,0,0,2.982,0,3.54375,3.825,1.45188,0,0.878571,0
14,2011,7,0,0,3.609,0,3.9,4.175,1.9125,0,1.25,0
14,2011,8,0,0,3.198,0,3.5625,3.65,1.72875,0,1.11429,0
14,2011,9,0,0,1.818,0,2.425,2.25,1.01187,0,0.707143,0
14,2011,10,0,0,0.948,0,1.31667,1.18333,0.665,0,0.514286,0
14,2011,11,0,0,0.59,0,0.7875,0.65,0.4925,0,0.410714,0
14,2011,12,0,0,0.33,0,0.56875,0.425,0.1425,0,0.0642857,0
14,2012,1,0,0,0.306,0,0.375,0.4,0.146875,0,0.0357143,0
14,2012,2,0,0,0.362667,0,0.375,0.466667,0.149167,0,0.0285714,0
14,2012,3,0,0,0.393,0,0.48125,0.55,0.25625,0,0.15,0
14,2012,4,0,0,0.583,0,0.8125,0.8125,0.33125,0,0.157143,0
14,2012,5,0,0,1.409,0,2.05625,1.725,0.595625,0,0.25,0
14,2012,6,0,0,2.764,0,3.3375,2.975,1.1825,0,0.742857,0
14,2012,7,0,0,3.293,0,3.5125,3.35,1.58562,0,0.953571,0
14,2012,8,0,0,2.925,0,3.20625,2.8875,1.44375,0,0.814286,0
14,2012,9,0,0,1.715,0,2.11875,2.0125,0.929375,0,0.55,0
14,2012,10,0,0,0.904,0,1.13333,1.25,0.575,0,0.347619,0
14,2012,11,0,0,0.64,0,0.75625,0.9375,0.3575,0,0.2,0
14,2012,12,0,0,0.404,0,0.61875,0.7625,0.178125,0,0.0428571,0
15,2000,1,0,0,0.703,0,0.5,0,0.204167,0,0.015,0
15,2000,2,0,0,0.877,0,0.55,0,0.269792,0,0.02,0
15,2000,3,0,0,0.812,0,0.65,0,0.0893333,0,0,0
15,2000,4,0,0,1.15067,0,1,0,0.165278,0,0,0
15,2000,5,0,0,1.705,0,1.25,0,0.35625,0,0.01,0
15,2000,6,0,0,1.321,0,0.875,0,0.382292,0,0.065,0
15,2000,7,0,0,2.984,0,3.575,0,1.16667,0,0.115,0
15,2000,8,0,0,2.24,0,1.625,0,0.867708,0,0.065,0
15,2000,9,0,0,2.161,0,1.85,0,0.573958,0,0.095,0
15,2000,10,0,0,1.836,0,1.16667,0,0.468056,0,0.08,0
15,2000,11,0,0,1.205,0,0.725,0,0.327083,0,0.07,0
15,2000,12,0,0,0.827,0,0.625,0,0.260417,0,0.035,0
15,2001,1,0,0,0.716304,0,0.275,0,0.118333,0,0.08,0
15,2001,2,0,0,0.708696,0,0.25,0,0.113333,0,0.08,0
15,2001,3,0,0,0.686957,0,0.3,0,0.128333,0,0.08,0
15,2001,4,0,0,0.965217,0,0.4375,0,0.161667,0,0.065,0
15,2001,5,0,0,1.98478,0,1.15,0,0.291667,0,0.065,0
15,2001,6,0,0,3.24891,0,2.4875,0,0.611667,0,0.11,0
15,2001,7,0,0,3.81522,0,3.3375,0,1.035,0,0.12,0
15,2001,8,0,0,3.65326,0,3.0625,0,1.14333,0,0.11,0
15,2001,9,0,0,2.73043,0,1.6875,0,0.748333,0,0.09,0
15,2001,10,0,0,1.62899,0,0.833333,0,0.444444,0,0.0466667,0
15,2001,11,0,0,0.997826,0,0.55,0,0.296667,0,0.015,0
15,2001,12,0,0,0.723913,0,0.2875,0,0.151667,0,0,0
15,2002,1,0,0,0.628261,0,0.2,0,0.135,0,0,0
15,2002,2,0,0,0.621739,0,0.233333,0,0.131111,0,0,0
15,2002,3,0,0,0.66087,0,0.2875,0,0.123333,0,0,0
15,2002,4,0,0,0.96413,0,0.3125,0,0.13,0,0.005,0
15,2002,5,0,0,2.04348,0,0.9,0,0.275,0,0.03,0
15,2002,6,0,0,3.3837,0,2.5875,0,0.706667,0,0.085,0
15,2002,7,0,0,3.8663,0,3.6625,0,1.06167,0,0.115,0
15,2002,8,0,0,3.56413,0,2.9375,0,0.92,0,0.115,0
15,2002,9,0,0,2.44239,0,1.2375,0,0.498333,0,0.1,0
15,2002,10,0,0,1.44783,0,0.6,0,0.291111,0,0.04,0
15,2002,11,0,0,0.85,0,0.4625,0,0.17,0,0.025,0
15,2002,12,0,0,0.605435,0,0.2125,0,0.12,0,0.02,0
15,2003,1,0,0,0.543478,0,0.15,0,0.116667,0,0.02,0
15,2003,2,0,0,0.563768,0,0.166667,0,0.108889,0,0.0333333,0
15,2003,3,0,0,0.592391,0,0.225,0,0.0966667,0,0.025,0
15,2003,4,0,0,0.972826,0,0.4125,0,0.16,0,0.08,0
15,2003,5,0,0,1.95978,0,1.1125,0,0.303333,0,0.085,0
15,2003,6,0,0,2.86957,0,2.325,0,0.623333,0,0.125,0
15,2003,7,0,0,3.3663,0,3.1125,0,0.94,0,0.14,0
15,2003,8,0,0,3.21739,0,2.8,0,0.938333,0,0.13,0
15,2003,9,0,0,2.41087,0,1.5125,0,0.608333,0,0.115,0
15,2003,10,0,0,1.56522,0,0.666667,0,0.348889,0,0.106667,0
15,2003,11,0,0,0.983696,0,0.3875,0,0.216667,0,0.075,0
15,2003,12,0,0,0.630435,0,0.2,0,0.126667,0,0.02,0
15,2004,1,0,0,0.545652,0,0.2,0,0.111667,0,0.02,0
15,2004,2,0,0,0.552174,0,0.2,0,0.104444,0,0.02,0
15,2004,3,0,0,0.586957,0,0.2,0,0.111667,0,0.02,0
15,2004,4,0,0,0.777174,0,0.375,0,0.135,0,0.065,0
15,2004,5,0,0,1.66304,0,1,0,0.27,0,0.12,0
15,2004,6,0,0,3.13478,0,2.3875,0,0.568333,0,0.19,0
15,2004,7,0,0,3.83478,0,3.0625,0,0.766667,0,0.225,0
15,2004,8,0,0,3.57826,0,2.6375,0,0.725,0,0.21,0
15,2004,9,0,0,2.41413,0,1.4,0,0.466667,0,0.17,0
15,2004,10,0,0,1.38116,0,0.8,0,0.268889,0,0.0866667,0
15,2004,11,0,0,0.829348,0,0.5875,0,0.143333,0,0.055,0
15,2004,12,0,0,0.588043,0,0.225,0,0.0816667,0,0.04,0
15,2005,1,0,0,0.532609,0,0.2375,0,0.0733333,0,0.04,0
15,2005,2,0,0,0.544928,0,0.25,0,0.0755556,0,0.04,0
15,2005,3,0,0,0.569565,0,0.25,0,0.0783333,0,0.04,0
15,2005,4,0,0,0.859783,0,0.325,0,0.0866667,0,0.065,0
15,2005,5,0,0,1.86087,0,0.8875,0,0.221667,0,0.07,0
15,2005,6,0,0,3.18804,0,2.1625,0,0.546667,0,0.14,0
15,2005,7,0,0,3.71522,0,2.975,0,0.778333,0,0.22,0
15,2005,8,0,0,3.47826,0,2.4875,0,0.723333,0,0.245,0
15,2005,9,0,0,2.41413,0,1.3,0,0.453333,0,0.21,0
15,2005,10,0,0,1.44783,0,0.733333,0,0.302222,0,0.146667,0
15,2005,11,0,0,0.879348,0,0.525,0,0.2,0,0.1,0
15,2005,12,0,0,0.578261,0,0.25,0,0.0966667,0,0.08,0
15,2006,1,0,0,0.526087,0,0.2,0,0.0933333,0,0.08,0
15,2006,2,0,0,0.552174,0,0.216667,0,0.0866667,0,0.08,0
15,2006,3,0,0,0.586957,0,0.275,0,0.095,0,0.085,0
15,2006,4,0,0,0.95,0,0.4125,0,0.141667,0,0.105,0
15,2006,5,0,0,2.0913,0,1.0625,0,0.255,0,0.1,0
15,2006,6,0,0,3.1663,0,2.4375,0,0.501667,0,0.11,0
15,2006,7,0,0,3.58696,0,3.2625,0,0.701667,0,0.125,0
15,2006,8,0,0,3.32391,0,2.8125,0,0.691667,0,0.175,0
15,2006,9,0,0,2.40761,0,1.3875,0,0.466667,0,0.14,0
15,2006,10,0,0,1.4971,0,0.666667,0,0.3,0,0.126667,0
15,2006,11,0,0,1.03478,0,0.4375,0,0.193333,0,0.105,0
15,2006,12,0,0,0.753261,0,0.2125,0,0.141667,0,0.1,0
15,2007,1,0,0,0.618478,0,0.15,0,0.126667,0,0.095,0
15,2007,2,0,0,0.633333,0,0.2,0,0.115556,0,0.08,0
15,2007,3,0,0,0.663043,0,0.225,0,0.108333,0,0.085,0
15,2007,4,0,0,0.933696,0,0.325,0,0.133333,0,0.075,0
15,2007,5,0,0,1.98913,0,1.075,0,0.26,0,0.075,0
15,2007,6,0,0,3.24891,0,2.85,0,0.606667,0,0.155,0
15,2007,7,0,0,3.66413,0,3.775,0,0.87,0,0.275,0
15,2007,8,0,0,3.3587,0,3.1125,0,0.766667,0,0.29,0
15,2007,9,0,0,2.40326,0,1.3375,0,0.445,0,0.215,0
15,2007,10,0,0,1.38406,0,0.583333,0,0.268889,0,0.193333,0
15,2007,11,0,0,0.844565,0,0.3625,0,0.186667,0,0.185,0
15,2007,12,0,0,0.658696,0,0.125,0,0.12,0,0.06,0
15,2008,1,0,0,0.519565,0,0.1375,0,0.12,0,0.06,0
15,2008,2,0,0,0.534783,0,0.166667,0,0.12,0,0.0733333,0
15,2008,3,0,0,0.568478,0,0.1625,0,0.116667,0,0.08,0
15,2008,4,0,0,0.833696,0,0.3625,0,0.166667,0,0.12,0
15,2008,5,0,0,1.79565,0,1.0875,0,0.308333,0,0.115,0
15,2008,6,0,0,3.17717,0,2.625,0,0.565,0,0.13,0
15,2008,7,0,0,3.7587,0,3.375,0,0.756667,0,0.18,0
15,2008,8,0,0,3.48152,0,2.875,0,0.773333,0,0.2,0
15,2008,9,0,0,2.45978,0,1.5,0,0.565,0,0.15,0
15,2008,10,0,0,1.55507,0,0.766667,0,0.382222,0,0.1,0
15,2008,11,0,0,0.96087,0,0.5625,0,0.263333,0,0.1,0
15,2008,12,0,0,0.621739,0,0.2625,0,0.148333,0,0.1,0
15,2009,1,0,0,0.536957,0,0.2,0,0.138333,0,0.1,0
15,2009,2,0,0,0.565217,0,0.216667,0,0.122222,0,0.106667,0
15,2009,3,0,0,0.627174,0,0.25,0,0.123333,0,0.1,0
15,2009,4,0,0,0.930435,0,0.3625,0,0.188333,0,0.1,0
15,2009,5,0,0,1.77391,0,1.0125,0,0.34,0,0.1,0
15,2009,6,0,0,3.075,0,2.725,0,0.626667,0,0.12,0
15,2009,7,0,0,3.66413,0,3.725,0,0.856667,0,0.16,0
15,2009,8,0,0,3.48696,0,3.1875,0,0.836667,0,0.185,0
15,2009,9,0,0,2.50761,0,1.55,0,0.541667,0,0.13,0
15,2009,10,0,0,1.43623,0,0.816667,0,0.322222,0,0.08,0
15,2009,11,0,0,0.866304,0,0.6375,0,0.218333,0,0.08,0
15,2009,12,0,0,0.627174,0,0.525,0,0.151667,0,0.08,0
15,2010,1,0,0,0.522826,0,0.4,0,0.125,0,0.08,0
15,2010,2,0,0,0.510145,0,0.333333,0,0.128889,0,0.0666667,0
15,2010,3,0,0,0.533696,0,0.325,0,0.141667,0,0.06,0
15,2010,4,0,0,0.728261,0,0.4875,0,0.186667,0,0.1,0
15,2010,5,0,0,1.90978,0,1.5,0,0.395,0,0.12,0
15,2010,6,0,0,3.37283,0,3.55,0,0.808333,0,0.12,0
15,2010,7,0,0,3.80435,0,4.25,0,1.09333,0,0.15,0
15,2010,8,0,0,3.43804,0,3.6,0,0.98,0,0.24,0
15,2010,9,0,0,2.3087,0,1.7,0,0.571667,0,0.24,0
15,2010,10,0,0,1.27246,0,0.733333,0,0.342222,0,0.273333,0
15,2010,11,0,0,0.809783,0,0.5625,0,0.235,0,0.255,0
15,2010,12,0,0,0.630435,0,0.4,0,0.156667,0,0.1,0
15,2011,1,0,0,0.546739,0,0.35,0,0.126667,0,0.06,0
15,2011,2,0,0,0.550725,0,0.35,0,0.106667,0,0.0866667,0
15,2011,3,0,0,0.533696,0,0.375,0,0.113333,0,0.1,0
15,2011,4,0,0,0.795652,0,0.4375,0,0.145,0,0.095,0
15,2011,5,0,0,1.93913,0,1.1375,0,0.323333,0,0.1,0
15,2011,6,0,0,3.19891,0,2.65,0,0.728333,0,0.16,0
15,2011,7,0,0,3.68043,0,3.475,0,1.08167,0,0.25,0
15,2011,8,0,0,3.41413,0,3.0125,0,1.045,0,0.3,0
15,2011,9,0,0,2.29239,0,1.525,0,0.605,0,0.24,0
15,2011,10,0,0,1.22464,0,0.833333,0,0.328889,0,0.253333,0
15,2011,11,0,0,0.793478,0,0.575,0,0.175,0,0.225,0
15,2011,12,0,0,0.548913,0,0.3375,0,0.0916667,0,0.08,0
15,2012,1,0,0,0.473913,0,0.2625,0,0.0783333,0,0.08,0
15,2012,2,0,0,0.482609,0,0.283333,0,0.0777778,0,0.0933333,0
15,2012,3,0,0,0.526087,0,0.3,0,0.095,0,0.1,0
15,2012,4,0,0,0.780435,0,0.4125,0,0.155,0,0.09,0
15,2012,5,0,0,1.85543,0,1.125,0,0.293333,0,0.125,0
15,2012,6,0,0,3.0163,0,2.5875,0,0.57,0,0.15,0
15,2012,7,0,0,3.41739,0,3.3625,0,0.79,0,0.26,0
15,2012,8,0,0,3.15652,0,2.8875,0,0.768333,0,0.37,0
15,2012,9,0,0,2.11196,0,1.4,0,0.5,0,0.335,0
15,2012,10,0,0,1.18261,0,0.766667,0,0.328889,0,0.186667,0
15,2012,11,0,0,0.8,0,0.5625,0,0.198333,0,0.105,0
15,2012,12,0,0,0.596739,0,0.3125,0,0.13,0,0.08,0
16,2000,1,0,0,0.544079,0,0.254545,0,0.133974,0,0.166667,0
16,2000,2,0,0,0.714474,0,0.402273,0,0.132051,0,0.116667,0
16,2000,3,0,0,0.573026,0,0.302273,0,0.0325397,0,0,0
16,2000,4,0,0,0.83421,0,0.354545,0,0.0333333,0,0,0
16,2000,5,0,0,1.22303,0,0.684091,0,0.157895,0,0.00833333,0
16,2000,6,0,0,1.19671,0,0.922727,0,0.317105,0,0.075,0
16,2000,7,0,0,2.23026,0,2.01136,0,0.851316,0,0.183333,0
16,2000,8,0,0,1.93618,0,1.10227,0,0.621795,0,0.45,0
16,2000,9,0,0,1.58289,0,1.04091,0,0.383553,0,0.05,0
16,2000,10,0,0,1.23596,0,0.730303,0,0.332456,0,0.0666667,0
16,2000,11,0,0,0.788816,0,0.586364,0,0.197368,0,0.0666667,0
16,2000,12,0,0,0.532237,0,0.263636,0,0.139474,0,0.0666667,0
16,2001,1,0,0,0.492241,0,0.2,0,0.149306,0,0.05,0
16,2001,2,0,0,0.55977,0,0.225926,0,0.160185,0,0.05,0
16,2001,3,0,0,0.633621,0,0.286111,0,0.185417,0,0.05,0
16,2001,4,0,0,1.00259,0,0.672222,0,0.330556,0,0.1,0
16,2001,5,0,0,2.00345,0,1.36389,0,0.65625,0,0.1625,0
16,2001,6,0,0,3.23362,0,2.27222,0,1.15556,0,0.1125,0
16,2001,7,0,0,3.98448,0,3.125,0,1.61667,0,0.1,0
16,2001,8,0,0,3.72241,0,2.90556,0,1.58472,0,0.1125,0
16,2001,9,0,0,2.59138,0,1.89444,0,1.01181,0,0.0625,0
16,2001,10,0,0,1.66322,0,1.3037,0,0.637037,0,0.05,0
16,2001,11,0,0,1.06897,0,0.688889,0,0.403472,0,0.05,0
16,2001,12,0,0,0.676724,0,0.45,0,0.202778,0,0,0
16,2002,1,0,0,0.571552,0,0.225,0,0.173649,0,0,0
16,2002,2,0,0,0.666667,0,0.351852,0,0.220721,0,0,0
16,2002,3,0,0,0.705172,0,0.416667,0,0.218919,0,0,0
16,2002,4,0,0,0.980172,0,0.747222,0,0.307432,0,0,0
16,2002,5,0,0,1.86724,0,1.23889,0,0.593243,0,0,0
16,2002,6,0,0,3.05086,0,2.03056,0,1.20811,0,0.05,0
16,2002,7,0,0,3.56121,0,2.58889,0,1.66486,0,0.1,0
16,2002,8,0,0,3.17586,0,2.25278,0,1.43649,0,0.1,0
16,2002,9,0,0,2.08966,0,1.35,0,0.810811,0,0.1,0
16,2002,10,0,0,1.44368,0,0.877778,0,0.527027,0,0.1,0
16,2002,11,0,0,0.968966,0,0.530556,0,0.348649,0,0.1,0
16,2002,12,0,0,0.637069,0,0.247222,0,0.163514,0,0.1,0
16,2003,1,0,0,0.576724,0,0.336111,0,0.156081,0,0.05,0
16,2003,2,0,0,0.688506,0,0.396296,0,0.171171,0,0.05,0
16,2003,3,0,0,0.737931,0,0.436111,0,0.225,0,0.05,0
16,2003,4,0,0,1.15345,0,0.744444,0,0.35,0,0.0125,0
16,2003,5,0,0,2.18103,0,1.34444,0,0.618919,0,0,0
16,2003,6,0,0,3.13879,0,2.1,0,1.0473,0,0.05,0
16,2003,7,0,0,3.52241,0,2.66944,0,1.44189,0,0.1125,0
16,2003,8,0,0,3.36207,0,2.51667,0,1.37635,0,0.125,0
16,2003,9,0,0,2.46466,0,1.725,0,0.920946,0,0.15,0
16,2003,10,0,0,1.53448,0,1.09259,0,0.624324,0,0.1,0
16,2003,11,0,0,1.01121,0,0.686111,0,0.387838,0,0.1,0
16,2003,12,0,0,0.675862,0,0.536111,0,0.185135,0,0.05,0
16,2004,1,0,0,0.535345,0,0.430556,0,0.152703,0,0.05,0
16,2004,2,0,0,0.574713,0,0.485185,0,0.17027,0,0.05,0
16,2004,3,0,0,0.662931,0,0.5,0,0.193919,0,0.05,0
16,2004,4,0,0,0.984483,0,0.727778,0,0.344595,0,0.1,0
16,2004,5,0,0,1.98621,0,1.54722,0,0.784459,0,0.1,0
16,2004,6,0,0,3.36207,0,2.63611,0,1.36149,0,0.1,0
16,2004,7,0,0,4.02845,0,2.99722,0,1.77027,0,0.1,0
16,2004,8,0,0,3.66466,0,2.67778,0,1.63716,0,0.1,0
16,2004,9,0,0,2.41724,0,1.63333,0,0.979054,0,0.1125,0
16,2004,10,0,0,1.56897,0,1.02222,0,0.583784,0,0.1,0
16,2004,11,0,0,1.09052,0,0.722222,0,0.384459,0,0.1,0
16,2004,12,0,0,0.57069,0,0.313889,0,0.140541,0,0.1,0
16,2005,1,0,0,0.463793,0,0.3,0,0.122297,0,0.1,0
16,2005,2,0,0,0.544828,0,0.318519,0,0.145045,0,0.1,0
16,2005,3,0,0,0.593966,0,0.397222,0,0.182432,0,0.1,0
16,2005,4,0,0,0.906897,0,0.686111,0,0.30473,0,0.075,0
16,2005,5,0,0,1.81207,0,1.51389,0,0.650676,0,0.05,0
16,2005,6,0,0,3.11293,0,2.47222,0,1.18919,0,0.075,0
16,2005,7,0,0,3.76638,0,2.91111,0,1.61824,0,0.1375,0
16,2005,8,0,0,3.44138,0,2.80278,0,1.54459,0,0.1375,0
16,2005,9,0,0,2.23017,0,1.8,0,0.969595,0,0.1,0
16,2005,10,0,0,1.41149,0,1.05556,0,0.652252,0,0.1,0
16,2005,11,0,0,0.913793,0,0.827778,0,0.418243,0,0.1,0
16,2005,12,0,0,0.625862,0,0.616667,0,0.20473,0,0.1,0
16,2006,1,0,0,0.556034,0,0.505556,0,0.210135,0,0.15,0
16,2006,2,0,0,0.602299,0,0.437037,0,0.221622,0,0.2,0
16,2006,3,0,0,0.627586,0,0.505556,0,0.228378,0,0.2,0
16,2006,4,0,0,0.923276,0,0.644444,0,0.324324,0,0.1875,0
16,2006,5,0,0,1.90345,0,1.30278,0,0.622973,0,0.2,0
16,2006,6,0,0,3.00517,0,2.25,0,1.11689,0,0.2,0
16,2006,7,0,0,3.4569,0,2.61944,0,1.42027,0,0.2,0
16,2006,8,0,0,3.10603,0,2.24444,0,1.29662,0,0.1875,0
16,2006,9,0,0,2.08793,0,1.27222,0,0.806081,0,0.15,0
16,2006,10,0,0,1.33678,0,0.844444,0,0.496396,0,0.0833333,0
16,2006,11,0,0,0.99569,0,0.527778,0,0.324324,0,0.05,0
16,2006,12,0,0,0.796552,0,0.355556,0,0.169595,0,0.05,0
16,2007,1,0,0,0.581034,0,0.308333,0,0.143919,0,0.05,0
16,2007,2,0,0,0.616092,0,0.47037,0,0.154054,0,0.05,0
16,2007,3,0,0,0.715517,0,0.491667,0,0.214865,0,0.05,0
16,2007,4,0,0,1.05172,0,0.697222,0,0.32973,0,0.0625,0
16,2007,5,0,0,2.27845,0,1.44167,0,0.722297,0,0.05,0
16,2007,6,0,0,3.61121,0,2.39167,0,1.43378,0,0.125,0
16,2007,7,0,0,3.91379,0,2.73333,0,1.84865,0,0.1875,0
16,2007,8,0,0,3.5,0,2.36944,0,1.58108,0,0.1875,0
16,2007,9,0,0,2.33103,0,1.46111,0,0.947973,0,0.1,0
16,2007,10,0,0,1.32644,0,0.792593,0,0.641441,0,0.1,0
16,2007,11,0,0,0.881897,0,0.544444,0,0.354054,0,0.075,0
16,2007,12,0,0,0.647414,0,0.369444,0,0.143243,0,0.05,0
16,2008,1,0,0,0.496552,0,0.361111,0,0.151351,0,0.05,0
